row_in_bag,weight
0,0.056918010115623474
1,0.05449608713388443
2,0.05216623842716217
3,0.04992666468024254
4,0.047775473445653915
5,0.04571064934134483
6,0.04373008385300636
7,0.041831642389297485
8,0.040013063699007034
9,0.03827207535505295
10,0.03660636022686958
11,0.035013556480407715
12,0.03349129110574722
13,0.032037194818258286
14,0.03064887598156929
15,0.029323969036340714
16,0.02806011773645878
17,0.0268549881875515
18,0.02570628561079502
19,0.02461174689233303
20,0.023569146171212196
21,0.022576309740543365
22,0.02163112163543701
23,0.020731499418616295
24,0.019875435158610344
25,0.019060973078012466
26,0.018286224454641342
27,0.01754935085773468
28,0.01684858277440071
29,0.01618221588432789
30,0.01554860733449459
31,0.01494617573916912
